S No.,Date,App Name,Usage (in Seconds),Launch Count,is Monitoring,is SystemApp,Package Name
1164,2022/07/27,Cricbuzz,1547,20,Yes,No,com.cricbuzz.android
1165,2022/07/26,Cricbuzz,317,3,Yes,No,com.cricbuzz.android
1166,2022/07/27,Google Play services,10,3,No,Yes,com.google.android.gms
1167,2022/07/27,Twitter,3141,25,Yes,No,com.twitter.android
1168,2022/07/27,Files,9,1,No,Yes,com.google.android.documentsui
1169,2022/07/26,Twitter,3557,33,Yes,No,com.twitter.android
1170,2022/07/26,Files,5,1,No,Yes,com.google.android.documentsui
1171,2022/07/27,Mappls (MapmyIndia Move),2,1,Yes,No,com.mmi.maps
1172,2022/07/26,Mappls (MapmyIndia Move),73,6,Yes,No,com.mmi.maps
1173,2022/07/27,GPay,27,1,Yes,No,com.google.android.apps.nbu.paisa.user
1174,2022/07/26,GPay,130,10,Yes,No,com.google.android.apps.nbu.paisa.user
1175,2022/07/26,MyJio,111,4,Yes,No,com.jio.myjio
1176,2022/07/26,Clock,7,1,Yes,No,com.sec.android.app.clockpackage
1177,2022/07/27,WhatsApp,393,14,Yes,No,com.whatsapp
1178,2022/07/26,WhatsApp,707,20,Yes,No,com.whatsapp
1179,2022/07/26,Gallery,43,2,Yes,No,com.sec.android.gallery3d
1180,2022/07/27,Gallery,129,12,Yes,No,com.sec.android.gallery3d
1181,2022/07/27,Tinder,1507,24,Yes,No,com.tinder
1182,2022/07/27,Package installer,1,1,No,Yes,com.google.android.packageinstaller
1183,2022/07/27,FanCode,724,7,Yes,No,com.dream11sportsguru
1184,2022/07/27,Google,35,2,Yes,No,com.google.android.googlequicksearchbox
1185,2022/07/26,Google,33,3,Yes,No,com.google.android.googlequicksearchbox
1186,2022/07/26,StepSetGo,78,1,Yes,No,com.pepkit.ssg
1187,2022/07/26,Xodo Docs,64,2,Yes,No,com.xodo.pdf.reader
1188,2022/07/26,Finder,5,2,Yes,No,com.samsung.android.app.galaxyfinder
1189,2022/07/27,Finder,8,2,Yes,No,com.samsung.android.app.galaxyfinder
1190,2022/07/26,YouTube Music,848,2,Yes,No,com.vanced.android.apps.youtube.music
1191,2022/07/26,Wi-Fi tips,38,4,No,Yes,com.samsung.android.net.wifi.wifiguider
1192,2022/07/27,Photo Editor,29,1,No,Yes,com.sec.android.mimage.photoretouching
1193,2022/07/27,Messages,36,4,Yes,No,com.samsung.android.messaging
1194,2022/07/27,Photos,95,4,Yes,No,com.google.android.apps.photos
1195,2022/07/27,Android System,19,1,No,Yes,android
1196,2022/07/26,Android System,5,1,No,Yes,android
1197,2022/07/27,Samsung capture,106,3,No,Yes,com.samsung.android.app.smartcapture
1198,2022/07/26,Gmail,34,1,Yes,No,com.google.android.gm
1199,2022/07/27,Phone,26,4,Yes,No,com.samsung.android.dialer
1200,2022/07/26,Phone,42,6,Yes,No,com.samsung.android.dialer
1201,2022/07/27,LinkedIn,55,1,Yes,No,com.linkedin.android
1202,2022/07/27,Contacts,18,1,Yes,No,com.samsung.android.app.contacts
1203,2022/07/27,Google Play Store,170,9,Yes,No,com.android.vending
1204,2022/07/26,Google Play Store,29,1,Yes,No,com.android.vending
1205,2022/07/27,YouTube Vanced,3863,11,Yes,No,com.vanced.android.youtube
1206,2022/07/26,YouTube Vanced,1360,3,Yes,No,com.vanced.android.youtube
1207,2022/07/26,Telegram,183,3,Yes,No,org.telegram.messenger
1208,2022/07/26,Call,1127,9,Yes,No,com.samsung.android.incallui
1209,2022/07/27,Telegram,13,3,Yes,No,org.telegram.messenger
1210,2022/07/27,Call,1012,1,Yes,No,com.samsung.android.incallui
1211,2022/07/26,Gboard,0,2,Yes,No,com.google.android.inputmethod.latin
1212,2022/07/27,Camera,153,8,Yes,No,com.sec.android.app.camera
1213,2022/07/26,Translate,97,1,Yes,No,com.google.android.apps.translate
1214,2022/07/26,Permission controller,9,3,No,Yes,com.google.android.permissioncontroller
1215,2022/07/27,Relevel,34,3,Yes,No,com.relevel
1216,2022/07/27,Permission controller,9,10,No,Yes,com.google.android.permissioncontroller
1217,2022/07/26,Drive,20,1,Yes,No,com.google.android.apps.docs
1218,2022/07/26,Messages,169,5,Yes,No,com.samsung.android.messaging
1219,2022/07/27,Maps,83,1,Yes,No,com.google.android.apps.maps
1220,2022/07/28,Photos,41,1,Yes,No,com.google.android.apps.photos
1221,2022/07/28,Android System,7,2,No,Yes,android
1222,2022/07/28,Messages,39,1,Yes,No,com.samsung.android.messaging
1223,2022/07/28,One UI Home,808,155,No,Yes,com.sec.android.app.launcher
1224,2022/07/28,Settings,100,6,Yes,No,com.android.settings
1225,2022/07/28,Tummoc,318,3,Yes,No,org.transhelp.bykerr
1226,2022/07/28,Uber,77,1,Yes,No,com.ubercab
1227,2022/07/28,Samsung capture,10,1,No,Yes,com.samsung.android.app.smartcapture
1228,2022/07/28,Gmail,67,4,Yes,No,com.google.android.gm
1229,2022/07/28,Chrome,2351,28,Yes,No,com.android.chrome
1230,2022/07/28,Cricbuzz,1420,16,Yes,No,com.cricbuzz.android
1231,2022/07/28,Keep notes,117,4,Yes,No,com.google.android.keep
1232,2022/07/28,Finder,6,1,Yes,No,com.samsung.android.app.galaxyfinder
1233,2022/07/28,Pikashow,13975,4,Yes,No,com.offshore.pikachu
1234,2022/07/28,Files,6,2,No,Yes,com.google.android.documentsui
1235,2022/07/28,Google Play services,1,1,No,Yes,com.google.android.gms
1236,2022/07/28,Twitter,2206,26,Yes,No,com.twitter.android
1237,2022/07/28,GPay,100,2,Yes,No,com.google.android.apps.nbu.paisa.user
1238,2022/07/28,Phone,19,4,Yes,No,com.samsung.android.dialer
1239,2022/07/28,Contacts,6,1,Yes,No,com.samsung.android.app.contacts
1240,2022/07/28,Google Play Store,149,6,Yes,No,com.android.vending
1241,2022/07/28,Bumble,2057,21,Yes,No,com.bumble.app
1242,2022/07/28,Clock,39,3,Yes,No,com.sec.android.app.clockpackage
1243,2022/07/28,WhatsApp,3746,20,Yes,No,com.whatsapp
1244,2022/07/28,YouTube Vanced,722,3,Yes,No,com.vanced.android.youtube
1245,2022/07/28,Camera,1,1,Yes,No,com.sec.android.app.camera
1246,2022/07/28,Call,1157,2,Yes,No,com.samsung.android.incallui
1247,2022/07/28,Package installer,8,1,No,Yes,com.google.android.packageinstaller
1248,2022/07/28,Rapido,23,1,Yes,No,com.rapido.passenger
1249,2022/07/28,FanCode,836,1,Yes,No,com.dream11sportsguru
1250,2022/07/28,Tinder,664,7,Yes,No,com.tinder
1251,2022/07/28,Call settings,3,1,No,Yes,com.samsung.android.app.telephonyui
1252,2022/07/28,Telegram,11,2,Yes,No,org.telegram.messenger
1253,2022/07/28,Google,0,1,Yes,No,com.google.android.googlequicksearchbox
1254,2022/07/28,Gboard,1,3,Yes,No,com.google.android.inputmethod.latin
1255,2022/07/28,Xodo Docs,123,2,Yes,No,com.xodo.pdf.reader
1256,2022/07/28,StepSetGo,34,2,Yes,No,com.pepkit.ssg
1257,2022/07/28,Relevel,28,1,Yes,No,com.relevel
1258,2022/07/28,Permission controller,4,3,No,Yes,com.google.android.permissioncontroller
1259,2022/07/28,Day To Day Expenses,45,1,Yes,No,com.seshadri.padmaja.expense
1260,2022/07/28,Drive,39,2,Yes,No,com.google.android.apps.docs
1261,2022/07/28,Maps,195,5,Yes,No,com.google.android.apps.maps
1262,2022/07/29,Truecaller,22,2,Yes,No,com.truecaller
1263,2022/07/29,Messages,169,4,Yes,No,com.samsung.android.messaging
1264,2022/07/29,One UI Home,781,168,No,Yes,com.sec.android.app.launcher
1265,2022/07/29,Cricbuzz,1453,21,Yes,No,com.cricbuzz.android
1266,2022/07/29,Settings,39,9,Yes,No,com.android.settings
1267,2022/07/29,Gmail,20,2,Yes,No,com.google.android.gm
1268,2022/07/29,AccuBattery,52,2,Yes,No,com.digibites.accubattery
1269,2022/07/29,Chrome,5006,40,Yes,No,com.android.chrome
1270,2022/07/29,YourHour,117,1,Yes,No,com.mindefy.phoneaddiction.mobilepe
1271,2022/07/29,Keep notes,20,1,Yes,No,com.google.android.keep
1272,2022/07/29,Finder,16,2,Yes,No,com.samsung.android.app.galaxyfinder
1273,2022/07/29,Gallery,36,1,Yes,No,com.sec.android.gallery3d
1274,2022/07/29,Twitter,1855,14,Yes,No,com.twitter.android
1275,2022/07/29,LinkedIn,42,1,Yes,No,com.linkedin.android
1276,2022/07/29,GPay,299,8,Yes,No,com.google.android.apps.nbu.paisa.user
1277,2022/07/29,Contacts,20,1,Yes,No,com.samsung.android.app.contacts
1278,2022/07/29,Pikashow,198,4,Yes,No,com.offshore.pikachu
1279,2022/07/29,Phone,82,14,Yes,No,com.samsung.android.dialer
1280,2022/07/29,Bumble,159,2,Yes,No,com.bumble.app
1281,2022/07/29,WhatsApp,824,21,Yes,No,com.whatsapp
1282,2022/07/29,Naukri.com,326,1,Yes,No,naukriApp.appModules.login
1283,2022/07/29,Rapido,1,1,Yes,No,com.rapido.passenger
1284,2022/07/29,Call,2217,13,Yes,No,com.samsung.android.incallui
1285,2022/07/29,Camera,17,1,Yes,No,com.sec.android.app.camera
1286,2022/07/29,Tinder,276,4,Yes,No,com.tinder
1287,2022/07/29,YouTube Vanced,7400,20,Yes,No,com.vanced.android.youtube
1288,2022/07/29,Telegram,274,6,Yes,No,org.telegram.messenger
1289,2022/07/29,FanCode,6914,24,Yes,No,com.dream11sportsguru
1290,2022/07/29,Google,0,3,Yes,No,com.google.android.googlequicksearchbox
1291,2022/07/29,Calculator,23,1,Yes,No,com.sec.android.app.popupcalculator
1292,2022/07/29,Relevel,128,2,Yes,No,com.relevel
1293,2022/07/29,Discord,236,6,Yes,No,com.discord
